IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
138.3.216.67,8443,8443,true,NRT,Asia Pacific,Tokyo,77,4.60
140.238.61.224,2087,2087,true,NRT,Asia Pacific,Tokyo,79,4.58
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,166,4.57
132.145.121.247,80,80,false,NRT,Asia Pacific,Tokyo,81,4.55
152.70.98.174,2082,2082,false,NRT,Asia Pacific,Tokyo,84,4.55
132.145.121.125,8080,8080,false,NRT,Asia Pacific,Tokyo,78,4.55
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,231,4.54
131.186.61.45,8443,8443,true,NRT,Asia Pacific,Tokyo,103,4.53
168.138.209.244,2087,2087,true,NRT,Asia Pacific,Tokyo,114,4.53
131.186.59.94,8880,8880,false,NRT,Asia Pacific,Tokyo,76,4.52
152.70.102.124,8443,8443,true,HKG,Asia Pacific,Hong Kong,186,4.52
140.238.60.71,2087,2087,true,NRT,Asia Pacific,Tokyo,155,4.51
141.147.179.64,2052,2052,false,NRT,Asia Pacific,Tokyo,75,4.51
152.70.106.13,2052,2052,false,NRT,Asia Pacific,Tokyo,77,4.50
138.2.14.248,80,80,false,HKG,Asia Pacific,Hong Kong,186,4.49
131.186.61.45,2083,2083,true,NRT,Asia Pacific,Tokyo,137,4.48
141.147.175.230,2053,2053,true,NRT,Asia Pacific,Tokyo,83,4.48
132.145.121.34,2083,2083,true,NRT,Asia Pacific,Tokyo,218,4.48
138.2.14.209,8880,8880,false,NRT,Asia Pacific,Tokyo,87,4.47
132.145.121.123,2052,2052,false,NRT,Asia Pacific,Tokyo,78,4.46
132.145.121.175,2053,2053,true,NRT,Asia Pacific,Tokyo,119,4.46
132.145.120.182,80,80,false,NRT,Asia Pacific,Tokyo,86,4.44
138.2.13.133,2095,2095,false,NRT,Asia Pacific,Tokyo,79,4.44
138.3.212.144,2052,2052,false,NRT,Asia Pacific,Tokyo,131,4.43
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,178,4.42
131.186.61.45,2087,2087,true,NRT,Asia Pacific,Tokyo,164,4.42
152.70.106.195,2052,2052,false,NRT,Asia Pacific,Tokyo,126,4.41
131.186.41.255,80,80,false,NRT,Asia Pacific,Tokyo,137,4.41
168.138.208.17,2096,2096,true,NRT,Asia Pacific,Tokyo,148,4.40
138.2.14.248,2052,2052,false,HKG,Asia Pacific,Hong Kong,199,4.40
168.138.196.164,2086,2086,false,HKG,Asia Pacific,Hong Kong,131,4.38
129.153.213.8,443,443,true,LAX,North America,Los Angeles,186,4.38
140.238.52.81,2083,2083,true,NRT,Asia Pacific,Tokyo,165,4.37
168.138.192.185,2087,2087,true,NRT,Asia Pacific,Tokyo,115,4.34
152.70.111.251,2096,2096,true,NRT,Asia Pacific,Tokyo,105,4.33
140.238.39.33,8880,8880,false,NRT,Asia Pacific,Tokyo,136,4.33
132.145.113.148,80,80,false,NRT,Asia Pacific,Tokyo,81,4.33
150.230.108.135,2096,2096,true,NRT,Asia Pacific,Tokyo,83,4.32
168.138.208.164,8080,8080,false,NRT,Asia Pacific,Tokyo,86,4.32
132.145.120.182,2053,2053,true,NRT,Asia Pacific,Tokyo,94,4.32
168.138.194.121,2053,2053,true,NRT,Asia Pacific,Tokyo,144,4.29
140.238.48.97,2095,2095,false,NRT,Asia Pacific,Tokyo,128,4.28
168.138.208.164,2095,2095,false,NRT,Asia Pacific,Tokyo,90,4.28
168.138.196.164,8880,8880,false,HKG,Asia Pacific,Hong Kong,136,4.28
140.238.36.216,2083,2083,true,NRT,Asia Pacific,Tokyo,112,4.26
140.238.54.166,8443,8443,true,NRT,Asia Pacific,Tokyo,138,4.26
140.238.60.71,2096,2096,true,NRT,Asia Pacific,Tokyo,181,4.25
141.147.174.7,8080,8080,false,NRT,Asia Pacific,Tokyo,79,4.25
140.238.51.184,8443,8443,true,NRT,Asia Pacific,Tokyo,190,4.24
132.145.121.247,8080,8080,false,NRT,Asia Pacific,Tokyo,79,4.22
140.238.195.98,443,443,true,SYD,Oceania,Sydney,216,4.22
168.138.194.121,2096,2096,true,NRT,Asia Pacific,Tokyo,114,4.21
150.230.214.218,8080,8080,false,NRT,Asia Pacific,Tokyo,83,4.21
150.230.207.53,2053,2053,true,NRT,Asia Pacific,Tokyo,96,4.21
138.2.9.66,80,80,false,NRT,Asia Pacific,Tokyo,77,4.20
138.2.13.133,8880,8880,false,NRT,Asia Pacific,Tokyo,84,4.20
138.3.217.39,2083,2083,true,NRT,Asia Pacific,Tokyo,91,4.19
141.147.182.70,2086,2086,false,NRT,Asia Pacific,Tokyo,123,4.19
132.145.114.14,2086,2086,false,NRT,Asia Pacific,Tokyo,81,4.19
164.152.34.166,80,8080,false,GRU,South America,São Paulo,399,4.17
168.138.197.222,2083,2083,true,NRT,Asia Pacific,Tokyo,216,4.17
131.186.62.26,8880,8880,false,NRT,Asia Pacific,Tokyo,78,4.17
192.18.149.159,443,443,true,YYZ,North America,Toronto,222,4.16
131.186.36.248,8443,8443,true,NRT,Asia Pacific,Tokyo,128,4.16
131.186.41.255,2053,2053,true,NRT,Asia Pacific,Tokyo,100,4.16
140.238.59.255,2095,2095,false,NRT,Asia Pacific,Tokyo,87,4.14
141.147.191.211,8443,8443,true,NRT,Asia Pacific,Tokyo,91,4.14
168.138.198.202,2086,2086,false,NRT,Asia Pacific,Tokyo,140,4.13
150.230.212.87,2053,2053,true,NRT,Asia Pacific,Tokyo,77,4.12
131.186.40.31,80,80,false,HKG,Asia Pacific,Hong Kong,135,4.12
141.147.178.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,202,4.12
138.3.222.204,2096,2096,true,NRT,Asia Pacific,Tokyo,106,4.11
132.145.122.95,8880,8880,false,NRT,Asia Pacific,Tokyo,132,4.11
141.147.174.7,2096,2096,true,NRT,Asia Pacific,Tokyo,115,4.11
150.230.105.228,2082,2082,false,HKG,Asia Pacific,Hong Kong,190,4.11
150.136.153.40,443,443,true,IAD,North America,Ashburn,227,4.10
131.186.37.69,8443,8443,true,NRT,Asia Pacific,Tokyo,165,4.10
168.138.212.184,2087,2087,true,NRT,Asia Pacific,Tokyo,173,4.10
138.3.216.67,2083,2083,true,NRT,Asia Pacific,Tokyo,159,4.10
140.238.32.238,2053,2053,true,NRT,Asia Pacific,Tokyo,98,4.10
132.145.114.250,2087,2087,true,NRT,Asia Pacific,Tokyo,109,4.09
131.186.34.244,2082,2082,false,NRT,Asia Pacific,Tokyo,82,4.09
150.230.221.219,2082,2082,false,NRT,Asia Pacific,Tokyo,126,4.07
152.70.103.145,2096,2096,true,NRT,Asia Pacific,Tokyo,89,4.07
192.18.159.129,443,443,true,YYZ,North America,Toronto,226,4.07
138.3.214.43,2096,2096,true,NRT,Asia Pacific,Tokyo,108,4.06
152.70.106.13,2083,2083,true,NRT,Asia Pacific,Tokyo,107,4.06
132.145.120.182,2095,2095,false,NRT,Asia Pacific,Tokyo,84,4.05
132.145.112.247,2096,2096,true,NRT,Asia Pacific,Tokyo,107,4.05
150.230.208.83,2087,2087,true,NRT,Asia Pacific,Tokyo,140,4.04
141.147.178.135,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,4.03
141.147.51.163,443,443,true,FRA,Europe,Frankfurt,201,4.03
138.2.9.66,8443,8443,true,NRT,Asia Pacific,Tokyo,79,4.03
132.145.120.118,2082,2082,false,NRT,Asia Pacific,Tokyo,91,4.02
138.3.215.11,80,80,false,HKG,Asia Pacific,Hong Kong,186,4.01
138.2.12.32,2096,2096,true,NRT,Asia Pacific,Tokyo,149,4.01
168.138.206.109,2053,2053,true,NRT,Asia Pacific,Tokyo,160,3.99
150.230.107.197,8443,8443,true,NRT,Asia Pacific,Tokyo,89,3.99
132.145.121.242,8880,8880,false,HKG,Asia Pacific,Hong Kong,131,3.97
138.3.222.204,80,80,false,NRT,Asia Pacific,Tokyo,134,3.97
132.145.121.242,2083,2083,true,HKG,Asia Pacific,Hong Kong,216,3.97
150.230.207.53,2083,2083,true,NRT,Asia Pacific,Tokyo,93,3.97
168.138.198.53,2083,2083,true,NRT,Asia Pacific,Tokyo,164,3.96
150.230.105.53,2095,2095,false,NRT,Asia Pacific,Tokyo,85,3.96
152.70.111.251,8080,8080,false,NRT,Asia Pacific,Tokyo,81,3.95
138.3.215.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,138,3.94
138.2.25.122,80,80,false,NRT,Asia Pacific,Tokyo,78,3.94
138.3.216.67,2082,2082,false,NRT,Asia Pacific,Tokyo,88,3.94
140.238.33.94,2053,2053,true,NRT,Asia Pacific,Tokyo,165,3.93
131.186.40.31,2053,2053,true,HKG,Asia Pacific,Hong Kong,189,3.93
168.138.198.202,8443,8443,true,NRT,Asia Pacific,Tokyo,122,3.92
138.2.15.8,2096,2096,true,NRT,Asia Pacific,Tokyo,77,3.91
132.145.121.175,2095,2095,false,NRT,Asia Pacific,Tokyo,80,3.90
140.238.40.136,2095,2095,false,NRT,Asia Pacific,Tokyo,80,3.90
150.230.214.218,2096,2096,true,NRT,Asia Pacific,Tokyo,86,3.90
131.186.34.244,2096,2096,true,NRT,Asia Pacific,Tokyo,217,3.90
132.145.121.242,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,3.90
140.238.46.138,2087,2087,true,NRT,Asia Pacific,Tokyo,186,3.90
140.238.52.81,2087,2087,true,NRT,Asia Pacific,Tokyo,179,3.89
131.186.41.82,2096,2096,true,NRT,Asia Pacific,Tokyo,193,3.88
168.138.194.121,2083,2083,true,NRT,Asia Pacific,Tokyo,105,3.88
150.230.99.142,443,443,true,NRT,Asia Pacific,Tokyo,96,3.88
152.70.106.21,2053,2053,true,NRT,Asia Pacific,Tokyo,139,3.87
168.138.196.164,2096,2096,true,HKG,Asia Pacific,Hong Kong,264,3.87
150.230.101.13,2082,2082,false,NRT,Asia Pacific,Tokyo,81,3.87
138.2.18.11,2087,2087,true,NRT,Asia Pacific,Tokyo,76,3.87
158.180.231.216,443,443,true,MRS,Europe,Marseille,245,3.86
141.147.178.135,2083,2083,true,HKG,Asia Pacific,Hong Kong,149,3.85
152.70.106.21,2083,2083,true,NRT,Asia Pacific,Tokyo,130,3.85
140.238.44.118,2082,2082,false,NRT,Asia Pacific,Tokyo,124,3.84
132.145.121.242,2053,2053,true,HKG,Asia Pacific,Hong Kong,162,3.84
138.2.18.11,2082,2082,false,NRT,Asia Pacific,Tokyo,89,3.84
141.147.186.210,80,80,false,NRT,Asia Pacific,Tokyo,128,3.84
132.145.120.118,80,80,false,NRT,Asia Pacific,Tokyo,90,3.83
168.138.212.74,2096,2096,true,NRT,Asia Pacific,Tokyo,180,3.83
138.2.6.252,8443,8443,true,NRT,Asia Pacific,Tokyo,131,3.82
140.238.50.99,2053,2053,true,NRT,Asia Pacific,Tokyo,102,3.81
140.238.41.253,8880,8880,false,NRT,Asia Pacific,Tokyo,90,3.81
140.238.40.136,2053,2053,true,NRT,Asia Pacific,Tokyo,179,3.79
150.230.105.228,2052,2052,false,HKG,Asia Pacific,Hong Kong,132,3.79
131.186.60.162,8443,8443,true,NRT,Asia Pacific,Tokyo,184,3.76
141.147.186.210,8880,8880,false,NRT,Asia Pacific,Tokyo,81,3.76
150.230.21.131,443,443,true,FRA,Europe,Frankfurt,171,3.75
138.2.31.68,2087,2087,true,HKG,Asia Pacific,Hong Kong,176,3.74
131.186.40.31,2083,2083,true,HKG,Asia Pacific,Hong Kong,226,3.73
150.230.109.138,8443,8443,true,NRT,Asia Pacific,Tokyo,77,3.73
138.2.18.184,80,80,false,NRT,Asia Pacific,Tokyo,139,3.73
138.3.211.101,2096,2096,true,NRT,Asia Pacific,Tokyo,132,3.72
132.145.114.250,2052,2052,false,NRT,Asia Pacific,Tokyo,89,3.71
168.138.209.84,2086,2086,false,NRT,Asia Pacific,Tokyo,76,3.70
168.138.196.164,2087,2087,true,HKG,Asia Pacific,Hong Kong,189,3.69
138.2.6.15,2086,2086,false,NRT,Asia Pacific,Tokyo,75,3.69
140.238.59.255,2087,2087,true,NRT,Asia Pacific,Tokyo,190,3.68
138.2.14.248,2086,2086,false,HKG,Asia Pacific,Hong Kong,134,3.67
132.145.113.148,2096,2096,true,NRT,Asia Pacific,Tokyo,207,3.66
140.238.54.182,2096,2096,true,NRT,Asia Pacific,Tokyo,246,3.65
168.138.205.195,2082,2082,false,NRT,Asia Pacific,Tokyo,123,3.62
140.238.32.184,2087,2087,true,NRT,Asia Pacific,Tokyo,141,3.62
152.70.106.13,2053,2053,true,NRT,Asia Pacific,Tokyo,140,3.61
132.145.114.250,2096,2096,true,NRT,Asia Pacific,Tokyo,108,3.61
140.238.51.89,2083,2083,true,NRT,Asia Pacific,Tokyo,86,3.60
131.186.40.31,2087,2087,true,HKG,Asia Pacific,Hong Kong,215,3.59
132.145.114.14,8880,8880,false,NRT,Asia Pacific,Tokyo,127,3.58
131.186.59.232,2087,2087,true,HKG,Asia Pacific,Hong Kong,209,3.57
138.3.215.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,189,3.57
168.138.211.217,8443,8443,true,NRT,Asia Pacific,Tokyo,285,3.54
152.70.106.13,2087,2087,true,NRT,Asia Pacific,Tokyo,79,3.54
168.138.211.131,8443,8443,true,NRT,Asia Pacific,Tokyo,100,3.53
138.2.20.230,2096,2096,true,NRT,Asia Pacific,Tokyo,107,3.53
152.70.102.124,2096,2096,true,HKG,Asia Pacific,Hong Kong,194,3.48
132.145.121.34,2096,2096,true,NRT,Asia Pacific,Tokyo,123,3.46
168.138.211.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,194,3.45
168.138.206.109,8880,8880,false,NRT,Asia Pacific,Tokyo,75,3.44
168.138.200.155,80,80,false,NRT,Asia Pacific,Tokyo,132,3.44
138.2.29.250,2096,2096,true,NRT,Asia Pacific,Tokyo,126,3.44
131.186.59.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,137,3.44
131.186.43.107,2083,2083,true,NRT,Asia Pacific,Tokyo,109,3.44
132.145.115.17,2052,2052,false,NRT,Asia Pacific,Tokyo,77,3.42
132.226.13.229,8443,443,true,NRT,Asia Pacific,Tokyo,79,3.41
152.70.106.21,2087,2087,true,NRT,Asia Pacific,Tokyo,101,3.41
131.186.59.232,2083,2083,true,HKG,Asia Pacific,Hong Kong,207,3.40
140.238.51.184,2096,2096,true,NRT,Asia Pacific,Tokyo,182,3.39
131.186.40.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,186,3.39
131.186.37.69,2087,2087,true,NRT,Asia Pacific,Tokyo,174,3.38
138.2.31.68,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,3.37
138.2.14.248,2095,2095,false,HKG,Asia Pacific,Hong Kong,190,3.36
168.138.198.202,2096,2096,true,NRT,Asia Pacific,Tokyo,116,3.36
152.70.107.26,80,80,false,NRT,Asia Pacific,Tokyo,149,3.31
150.230.221.219,2053,2053,true,NRT,Asia Pacific,Tokyo,143,3.29
138.2.13.200,2095,2095,false,NRT,Asia Pacific,Tokyo,129,3.28
138.3.215.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,135,3.27
152.70.102.124,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,3.25
131.186.63.127,8443,8443,true,NRT,Asia Pacific,Tokyo,216,3.25
168.138.206.68,2082,2082,false,NRT,Asia Pacific,Tokyo,85,3.24
132.145.117.216,2096,2096,true,NRT,Asia Pacific,Tokyo,181,3.24
132.145.120.182,8880,8880,false,NRT,Asia Pacific,Tokyo,84,3.23
141.147.64.162,443,443,true,FRA,Europe,Frankfurt,191,3.20
140.238.61.224,2083,2083,true,NRT,Asia Pacific,Tokyo,103,3.20
152.70.103.145,8080,8080,false,NRT,Asia Pacific,Tokyo,86,3.19
132.145.120.103,2083,2083,true,NRT,Asia Pacific,Tokyo,201,3.18
140.238.59.255,8443,8443,true,NRT,Asia Pacific,Tokyo,140,3.18
131.186.41.82,8443,8443,true,NRT,Asia Pacific,Tokyo,166,3.18
168.138.212.74,2083,2083,true,NRT,Asia Pacific,Tokyo,196,3.17
150.230.212.213,8880,8880,false,NRT,Asia Pacific,Tokyo,130,3.15
131.186.47.255,8443,8443,true,NRT,Asia Pacific,Tokyo,154,3.15
140.238.40.136,8880,8880,false,NRT,Asia Pacific,Tokyo,86,3.14
132.145.121.125,2086,2086,false,NRT,Asia Pacific,Tokyo,75,3.12
140.238.58.42,2053,2053,true,NRT,Asia Pacific,Tokyo,116,3.11
132.145.120.115,2052,2052,false,NRT,Asia Pacific,Tokyo,133,3.11
138.3.253.159,443,443,true,FRA,Europe,Frankfurt,198,3.11
140.238.54.164,8080,8080,false,NRT,Asia Pacific,Tokyo,129,3.09
140.238.35.78,8443,8443,true,NRT,Asia Pacific,Tokyo,135,3.08
168.138.209.84,2052,2052,false,NRT,Asia Pacific,Tokyo,130,3.07
138.3.223.70,2096,2096,true,NRT,Asia Pacific,Tokyo,87,3.05
131.186.63.35,8080,8080,false,NRT,Asia Pacific,Tokyo,143,3.04
140.238.39.21,8880,8880,false,NRT,Asia Pacific,Tokyo,75,3.02
140.238.48.97,8080,8080,false,NRT,Asia Pacific,Tokyo,81,2.99
132.145.120.182,2082,2082,false,NRT,Asia Pacific,Tokyo,84,2.99
168.138.198.202,2087,2087,true,NRT,Asia Pacific,Tokyo,222,2.96
152.70.99.187,80,80,false,NRT,Asia Pacific,Tokyo,78,2.96
150.230.212.9,2053,2053,true,NRT,Asia Pacific,Tokyo,85,2.93
150.230.20.137,443,443,true,FRA,Europe,Frankfurt,170,2.93
138.2.14.248,2082,2082,false,HKG,Asia Pacific,Hong Kong,181,2.90
131.186.40.31,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,2.90
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,204,2.90
168.138.212.184,2086,2086,false,NRT,Asia Pacific,Tokyo,142,2.88
131.186.58.151,2053,2053,true,NRT,Asia Pacific,Tokyo,197,2.87
141.147.170.160,2052,2052,false,NRT,Asia Pacific,Tokyo,134,2.86
150.230.105.179,80,80,false,NRT,Asia Pacific,Tokyo,87,2.84
138.3.215.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,135,2.84
140.238.46.138,8880,8880,false,NRT,Asia Pacific,Tokyo,93,2.82
131.186.41.82,2082,2082,false,NRT,Asia Pacific,Tokyo,83,2.80
141.147.71.68,443,443,true,FRA,Europe,Frankfurt,189,2.79
138.2.24.114,80,80,false,NRT,Asia Pacific,Tokyo,128,2.78
152.70.106.195,2087,2087,true,NRT,Asia Pacific,Tokyo,75,2.77
168.138.212.74,8443,8443,true,NRT,Asia Pacific,Tokyo,135,2.77
168.138.213.210,2086,2086,false,NRT,Asia Pacific,Tokyo,82,2.75
168.138.196.164,2082,2082,false,HKG,Asia Pacific,Hong Kong,187,2.72
131.186.59.232,80,80,false,HKG,Asia Pacific,Hong Kong,184,2.71
131.186.36.248,8080,8080,false,NRT,Asia Pacific,Tokyo,75,2.71
141.147.178.202,8080,8080,false,NRT,Asia Pacific,Tokyo,77,2.69
140.238.59.255,2096,2096,true,NRT,Asia Pacific,Tokyo,101,2.68
132.145.113.148,2087,2087,true,NRT,Asia Pacific,Tokyo,112,2.67
131.186.47.223,8880,8880,false,NRT,Asia Pacific,Tokyo,83,2.66
168.138.194.121,8080,8080,false,NRT,Asia Pacific,Tokyo,77,2.66
132.145.120.103,2053,2053,true,NRT,Asia Pacific,Tokyo,118,2.65
168.138.192.185,2095,2095,false,NRT,Asia Pacific,Tokyo,90,2.65
150.230.105.179,2086,2086,false,NRT,Asia Pacific,Tokyo,89,2.64
131.186.63.127,2096,2096,true,NRT,Asia Pacific,Tokyo,171,2.64
140.238.39.21,2052,2052,false,NRT,Asia Pacific,Tokyo,131,2.64
140.238.32.112,2082,2082,false,NRT,Asia Pacific,Tokyo,97,2.64
131.186.63.184,2086,2086,false,NRT,Asia Pacific,Tokyo,75,2.64
168.138.211.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,203,2.61
140.238.36.216,2053,2053,true,NRT,Asia Pacific,Tokyo,161,2.61
168.138.196.237,8443,8443,true,NRT,Asia Pacific,Tokyo,107,2.60
131.186.62.26,2052,2052,false,NRT,Asia Pacific,Tokyo,128,2.59
152.70.111.251,8443,8443,true,NRT,Asia Pacific,Tokyo,78,2.59
138.2.14.248,8880,8880,false,HKG,Asia Pacific,Hong Kong,129,2.57
138.2.31.68,2082,2082,false,HKG,Asia Pacific,Hong Kong,182,2.56
138.2.130.73,443,443,true,FRA,Europe,Frankfurt,175,2.56
131.186.62.26,8080,8080,false,NRT,Asia Pacific,Tokyo,97,2.55
141.147.174.190,2053,2053,true,NRT,Asia Pacific,Tokyo,135,2.53
132.145.117.216,2053,2053,true,NRT,Asia Pacific,Tokyo,137,2.52
150.230.211.69,443,0,true,NRT,Asia Pacific,Tokyo,132,2.51
138.2.8.232,2086,2086,false,NRT,Asia Pacific,Tokyo,82,2.50
131.186.35.189,2083,2083,true,NRT,Asia Pacific,Tokyo,86,2.49
168.138.212.40,8080,8080,false,NRT,Asia Pacific,Tokyo,123,2.48
140.238.54.149,2086,2086,false,NRT,Asia Pacific,Tokyo,84,2.45
141.147.64.242,443,443,true,FRA,Europe,Frankfurt,172,2.45
150.230.220.232,8080,8080,false,NRT,Asia Pacific,Tokyo,137,2.45
132.145.121.125,8880,8880,false,NRT,Asia Pacific,Tokyo,83,2.42
140.238.32.112,2087,2087,true,NRT,Asia Pacific,Tokyo,196,2.41
150.230.219.83,2052,2052,false,NRT,Asia Pacific,Tokyo,131,2.40
150.230.97.239,8443,8443,true,NRT,Asia Pacific,Tokyo,153,2.40
131.186.40.31,2096,2096,true,HKG,Asia Pacific,Hong Kong,236,2.40
150.230.221.219,2095,2095,false,NRT,Asia Pacific,Tokyo,123,2.39
152.70.103.145,8443,8443,true,NRT,Asia Pacific,Tokyo,124,2.39
168.138.206.68,8080,8080,false,NRT,Asia Pacific,Tokyo,133,2.37
150.230.99.173,2096,2096,true,NRT,Asia Pacific,Tokyo,75,2.37
132.145.113.148,2083,2083,true,NRT,Asia Pacific,Tokyo,169,2.36
168.138.213.210,2087,2087,true,NRT,Asia Pacific,Tokyo,225,2.36
140.238.44.118,80,80,false,NRT,Asia Pacific,Tokyo,132,2.33
138.2.14.248,2096,2096,true,HKG,Asia Pacific,Hong Kong,193,2.27
138.2.14.248,8443,8443,true,HKG,Asia Pacific,Hong Kong,141,2.25
140.238.32.184,2052,2052,false,NRT,Asia Pacific,Tokyo,77,2.21
152.70.107.26,2053,2053,true,NRT,Asia Pacific,Tokyo,81,2.17
150.230.22.59,443,443,true,FRA,Europe,Frankfurt,225,2.14
140.238.60.177,2096,2096,true,NRT,Asia Pacific,Tokyo,163,2.14
141.147.170.160,80,80,false,NRT,Asia Pacific,Tokyo,75,2.14
140.238.46.138,2083,2083,true,NRT,Asia Pacific,Tokyo,230,2.13
150.230.108.135,8443,8443,true,NRT,Asia Pacific,Tokyo,77,2.12
141.147.170.160,2096,2096,true,NRT,Asia Pacific,Tokyo,88,2.11
150.230.107.94,2083,2083,true,NRT,Asia Pacific,Tokyo,86,2.11
132.145.114.250,8443,8443,true,NRT,Asia Pacific,Tokyo,136,2.09
152.70.107.26,8443,8443,true,NRT,Asia Pacific,Tokyo,83,2.08
131.186.43.107,8080,8080,false,NRT,Asia Pacific,Tokyo,78,2.07
140.238.54.182,2082,2082,false,NRT,Asia Pacific,Tokyo,103,2.06
140.238.38.245,2052,2052,false,NRT,Asia Pacific,Tokyo,81,2.05
140.238.32.112,2083,2083,true,NRT,Asia Pacific,Tokyo,118,2.05
168.138.213.210,80,80,false,NRT,Asia Pacific,Tokyo,86,2.04
168.138.209.244,2095,2095,false,NRT,Asia Pacific,Tokyo,76,2.01
141.147.69.29,443,443,true,FRA,Europe,Frankfurt,212,2.01
150.230.105.179,2095,2095,false,NRT,Asia Pacific,Tokyo,76,1.97
131.186.63.127,2052,2052,false,NRT,Asia Pacific,Tokyo,87,1.96
168.138.194.74,443,443,true,NRT,Asia Pacific,Tokyo,131,1.96
140.238.39.87,2087,2087,true,NRT,Asia Pacific,Tokyo,146,1.95
138.2.6.252,2053,2053,true,NRT,Asia Pacific,Tokyo,91,1.95
150.230.47.17,443,443,true,SJC,North America,San Jose,454,1.92
152.70.104.69,8443,8443,true,NRT,Asia Pacific,Tokyo,140,1.90
150.230.214.218,2086,2086,false,NRT,Asia Pacific,Tokyo,129,1.89
141.147.73.188,443,443,true,FRA,Europe,Frankfurt,189,1.89
152.70.248.96,443,0,true,ICN,Asia Pacific,Seoul,114,1.88
140.238.54.164,8880,8880,false,NRT,Asia Pacific,Tokyo,136,1.88
138.2.6.15,8880,8880,false,NRT,Asia Pacific,Tokyo,79,1.86
150.230.20.156,8443,443,true,AMS,Europe,Amsterdam,227,1.85
150.230.105.179,8880,8880,false,NRT,Asia Pacific,Tokyo,129,1.83
150.230.105.179,2083,2083,true,NRT,Asia Pacific,Tokyo,128,1.83
168.138.198.53,2053,2053,true,NRT,Asia Pacific,Tokyo,134,1.81
141.147.170.160,2082,2082,false,NRT,Asia Pacific,Tokyo,75,1.80
131.186.62.26,8443,8443,true,NRT,Asia Pacific,Tokyo,114,1.80
132.145.121.125,2095,2095,false,NRT,Asia Pacific,Tokyo,134,1.78
168.138.197.222,8880,8880,false,NRT,Asia Pacific,Tokyo,109,1.78
150.230.98.39,2087,2087,true,NRT,Asia Pacific,Tokyo,135,1.76
150.230.105.179,2082,2082,false,NRT,Asia Pacific,Tokyo,125,1.74
168.138.197.222,8443,8443,true,NRT,Asia Pacific,Tokyo,197,1.74
168.138.212.175,2052,2052,false,NRT,Asia Pacific,Tokyo,76,1.69
168.138.209.244,2083,2083,true,NRT,Asia Pacific,Tokyo,106,1.69
152.70.106.185,2096,2096,true,NRT,Asia Pacific,Tokyo,256,1.65
131.186.59.232,2082,2082,false,HKG,Asia Pacific,Hong Kong,201,1.63
140.238.60.71,8080,8080,false,NRT,Asia Pacific,Tokyo,98,1.61
168.138.211.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,221,1.61
168.138.211.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,198,1.61
132.145.120.115,80,80,false,NRT,Asia Pacific,Tokyo,78,1.60
140.238.32.112,8443,8443,true,NRT,Asia Pacific,Tokyo,120,1.56
140.238.35.138,2082,2082,false,NRT,Asia Pacific,Tokyo,141,1.54
168.138.197.222,2082,2082,false,NRT,Asia Pacific,Tokyo,93,1.53
132.145.121.242,2082,2082,false,HKG,Asia Pacific,Hong Kong,135,1.53
150.230.105.179,2096,2096,true,NRT,Asia Pacific,Tokyo,82,1.53
132.145.121.125,2096,2096,true,NRT,Asia Pacific,Tokyo,216,1.50
140.238.32.112,8880,8880,false,NRT,Asia Pacific,Tokyo,75,1.47
131.186.47.223,2083,2083,true,NRT,Asia Pacific,Tokyo,89,1.47
168.138.215.188,2053,2053,true,NRT,Asia Pacific,Tokyo,154,1.45
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,125,1.44
168.138.202.145,2053,2053,true,NRT,Asia Pacific,Tokyo,151,1.44
132.145.120.103,2087,2087,true,NRT,Asia Pacific,Tokyo,196,1.43
168.138.205.38,2095,2095,false,NRT,Asia Pacific,Tokyo,106,1.42
131.186.41.82,2086,2086,false,NRT,Asia Pacific,Tokyo,81,1.40
131.186.37.49,8443,8443,true,NRT,Asia Pacific,Tokyo,224,1.37
140.238.33.94,8880,8880,false,NRT,Asia Pacific,Tokyo,123,1.35
132.145.121.125,2082,2082,false,NRT,Asia Pacific,Tokyo,131,1.34
141.147.170.160,2086,2086,false,NRT,Asia Pacific,Tokyo,131,1.34
